판매소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,사업자등록번호,대형폐기물스티커판매여부,영업상태명,전화번호,지정일자,폐업일자,관리기관명,데이터기준일자,제공기관코드,제공기관명
세븐일레븐 경포파도점,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로491(강문동),,37.8037712378,128.9087774306,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유강릉경포해변점,강원특별자치도,강릉시,"강원특별자치도 강릉시 창해로427, 1층2호(강문동)",,37.7994383788,128.913647188,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
밀레니엄슈퍼,강원특별자치도,강릉시,"강원특별자치도 강릉시 지변길175, 1층(지변동)",,37.7763351206,128.8728650028,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
포시즌마트,강원특별자치도,강릉시,"강원특별자치도 강릉시 해안로 609, 201(안현동, 제지하2층)",,37.8117988764,128.8986949056,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
학사마트,강원특별자치도,강릉시,강원특별자치도 강릉시 지변길 49(지변동),,37.7719973205,128.8701982203,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐 강릉경포그린점,강원특별자치도,강릉시,"강원특별자치도 강릉시 경포로 463번길 37, 2호",,37.8044677078,128.9028860134,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유 경포비치점,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 501(안현동),,37.8044030123,128.9050098688,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
지에스(gs)25 경포현대점,강원특별자치도,강릉시,"강원특별자치도 강릉시 경포로463번안길 15, 1층 (저동)",,37.8017791468,128.9011860025,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
수마트,강원특별자치도,강릉시,강원특별자치도 강릉시 운정길 15 (난곡동),,37.7838712694,128.8801439791,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
이마트24 강릉원주대점,강원특별자치도,강릉시,강원특별자치도 강릉시 경포로15번길 6-1(지변동),,37.7725763316,128.8763987113,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐 경포사근진점,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로 615(안현동),,37.8120794094,128.8983309027,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
마트엘(L)식당,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길9번길 15(유천동),,37.7692293807,128.8737531333,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
지에스25강릉지변점,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길 83(지변동),,37.7767165763,128.87444267,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐 강릉더샵점,강원특별자치도,강릉시,"강원특별자치도 강릉시 입암로 29번길 11, 101호(입암동)",,37.7488118072,128.909201935,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25입암어울림점,강원특별자치도,강릉시,"강원특별자치도 강릉시 성덕로328-9, 102, 103, 104, 105호(입암동)",,37.7540291984,128.9202443462,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐 강릉입암대성점,강원특별자치도,강릉시,"강원특별자치도 강릉시 강중길 46, 1층(입암동)",,37.7550030775,128.9087312593,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유(CU)강릉금호어울림점,강원특별자치도,강릉시,"강원특별자치도 강릉시 성덕로328-15, 121-101(입암동)",,37.7543999939,128.9193813149,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
강릉지역자활센터 GS THE FRESH 강릉입암점,강원특별자치도,강릉시,"강원특별자치도 강릉시 성덕로316-17(입암동,1층)",,37.7554376269,128.9200971813,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유강릉입암점,강원특별자치도,강릉시,강원특별자치도 강릉시 성덕포남로 53(임암동),,37.759612662,128.9189633433,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
시니어마트,강원특별자치도,강릉시,강원특별자치도 강릉시 공항길19 (병산동),,37.7625480769,128.9384343989,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25성덕용광점,강원특별자치도,강릉시,강원특별자치도 강릉시 용지로 53(입암동),,37.7559257855,128.909555449,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
CU강릉성남중앙점,강원특별자치도,강릉시,"강원특별자치도 강릉시 중앙시장3길 22-1, CU강릉성남중앙점(성남동)",,37.7515970297,128.8974412357,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25 경포현대점,강원특별자치도,강릉시,"강원특별자치도 강릉시 경포로 463번안길 15, 1층 101,102호",,37.8017791468,128.9011860025,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
대성종합상사,강원특별자치도,강릉시,강원특별자치도 강릉시 월호평길 117(학동),,37.7531891605,128.9307011259,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
대영상사,강원특별자치도,강릉시,강원특별자치도 강릉시 구정면 청파로 41,,37.7084373163,128.8746587172,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25 정동진중앙점,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 헌화로 975,,37.6855539244,129.0396668252,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐델루나호텔강릉점,강원특별자치도,강릉시,"강원특별자치도 강릉시 주문진읍 주문로 59, 1층 101호",,37.8891556618,128.8254149097,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25포남타운점,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 443(포남동),,37.7730876527,128.911972738,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐 강릉경포로점,강원특별자치도,강릉시,"강원특별자치도 강릉시 경포로463번길 23, 1층(안현동)",,37.8035555351,128.9025940028,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유강릉입암중앙점,강원특별자치도,강릉시,강원특별자치도 강릉시 성덕포남로 21(입암동),,37.7575213271,128.9216681878,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
지에스(GS25) 교동주공점,강원특별자치도,강릉시,"강원특별자치도 강릉시 가작로 78, 상가2동 104호(교동,주공아파트)",,37.7662542165,128.8833761352,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
관동유통,강원특별자치도,강릉시,"강원특별자치도 강릉시 경강로2301번길 8, 101호(포남동)",,37.7681292297,128.9127125817,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
성남마트,강원특별자치도,강릉시,"강원특별자치도 강릉시 금성로 23번길 10, 지하1층",,37.7532131543,128.8985923691,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25 강릉유천점,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로63번길 22-4(홍제동),,37.7567428765,128.8681877276,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
이마트24 R강릉남산점,강원특별자치도,강릉시,"강원특별자치도 강릉시  남부로125번길 14, 1층(노암동)",,37.7430440821,128.8936770336,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유(CU)주문진동방점,강원특별자치도,강릉시,"강원특별자치도 강릉시 주문진읍 매맥이아랫길 24, 1층1호",,37.8757805414,128.826766901,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25 정동진역점,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 정동역길 24,,37.6909095391,129.0329770106,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐 강릉포남점,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로457번길 14(포남동),,37.7748751434,128.911969759,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25강릉금학점,강원특별자치도,강릉시,강원특별자치도 강릉시 금성로 58(금학동),,37.7520453429,128.8949694672,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
지에스(GS)25포남제일점,강원특별자치도,강릉시,강원특별자치도 강릉시 남강초교2길 40(포남동),,37.7693554839,128.919920589,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
CU주문진우신점,강원특별자치도,강릉시,"강원특별자치도 강릉시 주문진읍 보리골길 26, 상가동 101호(우신그린피아)",,37.8722363205,128.8245119765,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
한국주방산업,강원특별자치도,강릉시,강원특별자치도 강릉시 율곡로 3167 (죽헌동),,37.781878693,128.8798057584,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유 경포공원점,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로557 (안현동),,37.8081474558,128.9025224419,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
씨유 경포하나점,강원특별자치도,강릉시,"강원특별자치도 강릉시 해안로513(안현동,B동1층1호)",,37.8046777231,128.9038873495,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25 뉴강릉대타운점,강원특별자치도,강릉시,강원특별자치도 강릉시 죽헌길41,,37.7734382435,128.8748663763,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
은혜마트,강원특별자치도,강릉시,강원특별자치도 강릉시 경포로15번길 16(지변동),,37.7728824529,128.8768388419,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
GS25 경포대점,강원특별자치도,강릉시,강원특별자치도 강릉시 창해로 485(강문동) 제2동 1층 3호,,37.8034291922,128.9091941531,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
동아리마트,강원특별자치도,강릉시,"강원특별자치도 강릉시 지변길18번길 11, 1층(지변동)",,37.7735920371,128.8721180211,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
세븐일레븐 경포안현점,강원특별자치도,강릉시,"강원특별자치도 강릉시 해안로 523, 1층(안현동)",,37.8054030668,128.9029180833,000-00-00000,N,영업,,,,강원특별자치도 강릉시청,2025-11-19,4201000,강원특별자치도 강릉시
해피타임,경기도,안성시,경기도 안성시 혜산로2(연지동),,,,,N,영업,,2017-09-15,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
세븐일레븐 안성한경대점,경기도,안성시,,경기도 안성시 당왕동 551-5,,,,N,영업,031-673-1113,2011-02-21,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
대덕농협(하나로마트),경기도,안성시,경기도 안성시 고수1로 43,,,,,Y,영업,031-676-1773,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
양평해장국,경기도,안성시,,경기도 안성시 당왕동 213-2,,,,N,영업,,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
훼미리마트 안성도서관점,경기도,안성시,,경기도 안성시 금산동 188-4,,,,N,영업,,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
광성상회,경기도,안성시,,경기도 안성시 금산동 43,,,,N,영업,031-675-3605,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
씨유 안성금산교차로점,경기도,안성시,경기도 안성시 안성맞춤대로 1100(금산동 32-2),,,,,N,영업,,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
365플러스 안성금산점,경기도,안성시,경기도 안성시 안성맞춤대로 1100(금산동 32-2),,,,,N,영업,,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
세븐일레븐 안성1공단 행복점,경기도,안성시,경기도 안성시 신봉안길 9(신소현동),,,,,Y,영업,,2018-03-12,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
사곡슈퍼,경기도,안성시,,경기도 안성시 사곡동 85,,,,N,영업,031-676-9532,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
세븐일레븐,경기도,안성시,,경기도 안성시 대천동155-4,,,,N,영업,031-675-1316,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
미소타임한경대점,경기도,안성시,경기도 안성시 대학로 63(당왕동),,,,,Y,영업,,,,경기도 안성시청,2025-05-11,4080000,경기도 안성시
